yearmonth,organ,quantity1,quantity2,quantity3,quantity4,quantity5,quantity6,quantity7,quantity8,quantity9,quantity10,quantity11,quantity12,quantity13,quantity14,quantity15,quantity16,quantity17
"107 年 9 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",海山分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",永和分局,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",三重分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",新莊分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"107 年 9 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",新店分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",蘆洲分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"107 年 9 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"107 年 9 月",瑞芳分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 9 月",林口分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",板橋分局,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"107 年 10 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",三重分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",新莊分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"107 年 10 月",土城分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",新店分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",蘆洲分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"107 年 10 月",瑞芳分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 10 月",林口分局,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"107 年 11 月",板橋分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",三重分局,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"107 年 11 月",新莊分局,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"107 年 11 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"107 年 11 月",新店分局,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"107 年 11 月",蘆洲分局,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"107 年 11 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",汐止分局,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",瑞芳分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",金山分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 11 月",林口分局,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"107 年 12 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",三重分局,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"107 年 12 月",新莊分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"107 年 12 月",土城分局,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",新店分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",蘆洲分局,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"107 年 12 月",三峽分局,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"107 年 12 月",樹林分局,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"107 年 12 月",瑞芳分局,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107 年 12 月",林口分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 1 月",板橋分局,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"108 年 1 月",海山分局,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"108 年 1 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 1 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 1 月",三重分局,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"108 年 1 月",新莊分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 1 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"108 年 1 月",新店分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 1 月",蘆洲分局,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"108 年 1 月",三峽分局,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"108 年 1 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 1 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 1 月",淡水分局,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"108 年 1 月",瑞芳分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 1 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 1 月",林口分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 2 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 2 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",三重分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",新莊分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",新店分局,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",蘆洲分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",樹林分局,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",瑞芳分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 2 月",林口分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",板橋分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"108 年 3 月",三重分局,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"108 年 3 月",新莊分局,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",新店分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",蘆洲分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",淡水分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",瑞芳分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 3 月",林口分局,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"108 年 4 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 4 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 4 月",中和分局,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"108 年 4 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 4 月",三重分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"108 年 4 月",新莊分局,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"108 年 4 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 4 月",新店分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 4 月",蘆洲分局,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"108 年 4 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 4 月",樹林分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 4 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 4 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 4 月",瑞芳分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 4 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 4 月",林口分局,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",海山分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",中和分局,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",三重分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",新莊分局,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 5 月",土城分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",新店分局,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"108 年 5 月",蘆洲分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",三峽分局,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"108 年 5 月",樹林分局,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"108 年 5 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",瑞芳分局,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 5 月",林口分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",海山分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",中和分局,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"108 年 6 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",三重分局,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"108 年 6 月",新莊分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",新店分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",蘆洲分局,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",汐止分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",瑞芳分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",金山分局,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 6 月",林口分局,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"108 年 7 月",板橋分局,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",三重分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",新莊分局,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",土城分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",新店分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",蘆洲分局,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 7 月",三峽分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",樹林分局,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"108 年 7 月",汐止分局,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"108 年 7 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",瑞芳分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 7 月",林口分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 8 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",永和分局,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"108 年 8 月",三重分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",新莊分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"108 年 8 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",新店分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"108 年 8 月",蘆洲分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 8 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",樹林分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",瑞芳分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 8 月",金山分局,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 8 月",林口分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"108 年 9 月",海山分局,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"108 年 9 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",三重分局,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 9 月",新莊分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",新店分局,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"108 年 9 月",蘆洲分局,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"108 年 9 月",三峽分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",淡水分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",瑞芳分局,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 9 月",林口分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"108 年 10 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",三重分局,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"108 年 10 月",新莊分局,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"108 年 10 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",新店分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 10 月",蘆洲分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",三峽分局,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 10 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"108 年 10 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",淡水分局,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",瑞芳分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",金山分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 10 月",林口分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 11 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 11 月",海山分局,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 11 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"108 年 11 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 11 月",三重分局,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"108 年 11 月",新莊分局,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"108 年 11 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 11 月",新店分局,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"108 年 11 月",蘆洲分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 11 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 11 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 11 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"108 年 11 月",淡水分局,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"108 年 11 月",瑞芳分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 11 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 11 月",林口分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"108 年 12 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",海山分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"108 年 12 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"108 年 12 月",三重分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",新莊分局,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",新店分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"108 年 12 月",蘆洲分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",瑞芳分局,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"108 年 12 月",金山分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108 年 12 月",林口分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",板橋分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"109 年 1 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",三重分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",新莊分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",土城分局,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"109 年 1 月",新店分局,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"109 年 1 月",蘆洲分局,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",三峽分局,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109 年 1 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",汐止分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",淡水分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",瑞芳分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",金山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 1 月",林口分局,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 2 月",板橋分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109 年 2 月",海山分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 2 月",中和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 2 月",永和分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 2 月",三重分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109 年 2 月",新莊分局,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"109 年 2 月",土城分局,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"109 年 2 月",新店分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 2 月",蘆洲分局,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 2 月",三峽分局,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"109 年 2 月",樹林分局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 2 月",汐止分局,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109 年 2 月",淡水分局,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
